"name","dates","confirmed","recovered","dead","old","lock","pass","warn","stop"
"Курганская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-21,1,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-28,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-29,0,0,0,NA,NA,NA,NA,NA
"Курганская область",2020-03-30,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-03-31,0,1,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-01,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-02,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-03,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-04,1,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-05,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-06,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-07,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-08,1,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-09,0,0,0,NA,TRUE,NA,NA,NA
"Курганская область",2020-04-10,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-11,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-12,1,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-13,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-14,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-15,6,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-16,1,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-17,1,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-18,1,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-19,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-20,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-21,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-22,0,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-23,5,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-24,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-25,5,1,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-26,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-27,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-28,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-29,6,5,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-04-30,1,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-01,5,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-02,4,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-03,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-04,1,5,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-05,3,3,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-06,1,3,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-07,5,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-08,4,5,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-09,6,4,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-10,2,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-11,6,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-12,5,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-13,2,1,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-14,9,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-15,8,3,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-16,6,0,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-17,2,1,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-18,8,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-19,11,6,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-20,3,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-21,17,4,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-22,19,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-23,8,8,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-24,2,4,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-25,4,7,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-26,6,1,1,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-27,3,5,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-28,7,7,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-29,3,2,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-30,16,11,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-05-31,13,10,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-06-01,14,3,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-06-02,7,16,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-06-03,3,10,0,NA,TRUE,TRUE,NA,NA
"Курганская область",2020-06-04,4,4,0,NA,TRUE,TRUE,NA,NA
"Омская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-28,0,0,0,NA,NA,NA,NA,NA
"Омская область",2020-03-29,3,0,0,TRUE,NA,NA,NA,NA
"Омская область",2020-03-30,0,0,0,TRUE,NA,NA,NA,NA
"Омская область",2020-03-31,0,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-01,4,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-02,2,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-03,0,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-04,1,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-05,0,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-06,0,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-07,4,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-08,1,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-09,0,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-10,2,3,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-11,0,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-12,2,2,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-13,1,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-14,0,1,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-15,2,3,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-16,1,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-17,3,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-18,5,4,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-19,2,1,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-20,3,2,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-21,5,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-22,4,1,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-23,8,2,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-24,1,0,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-25,4,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-26,4,1,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-27,9,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-28,11,1,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-29,5,1,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-04-30,10,2,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-01,10,2,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-02,9,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-03,11,1,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-04,34,4,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-05,30,8,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-06,6,1,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-07,11,6,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-08,15,0,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-09,22,8,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-10,34,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-11,23,4,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-12,30,1,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-13,23,9,2,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-14,34,2,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-15,47,4,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-16,40,14,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-17,58,0,2,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-18,65,3,2,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-19,53,13,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-20,65,11,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-21,47,5,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-22,74,11,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-23,87,61,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-24,60,36,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-25,59,0,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-26,53,37,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-27,42,23,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-28,87,13,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-29,42,12,1,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-30,50,27,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-05-31,69,9,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-06-01,24,10,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-06-02,26,27,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-06-03,45,51,0,TRUE,TRUE,NA,NA,NA
"Омская область",2020-06-04,58,129,0,TRUE,TRUE,NA,NA,NA
"Томская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-18,1,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-26,1,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-28,0,1,0,NA,NA,NA,NA,NA
"Томская область",2020-03-29,1,0,0,NA,NA,NA,NA,NA
"Томская область",2020-03-30,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-03-31,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-01,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-02,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-03,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-04,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-05,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-06,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-07,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-08,1,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-09,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-10,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-11,0,2,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-12,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-13,4,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-14,7,1,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-15,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-16,6,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-17,0,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-18,3,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-19,5,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-20,4,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-21,4,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-22,6,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-23,9,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-24,7,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-25,7,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-26,1,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-27,9,7,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-28,5,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-29,6,8,0,NA,TRUE,NA,NA,NA
"Томская область",2020-04-30,2,2,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-01,8,3,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-02,5,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-03,17,3,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-04,9,0,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-05,19,2,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-06,13,5,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-07,2,7,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-08,14,7,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-09,15,3,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-10,19,5,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-11,69,2,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-12,15,5,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-13,17,9,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-14,9,8,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-15,9,8,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-16,14,8,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-17,20,8,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-18,18,10,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-19,16,8,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-20,12,4,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-21,20,7,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-22,21,5,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-23,29,8,3,NA,TRUE,NA,NA,NA
"Томская область",2020-05-24,28,20,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-25,29,2,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-26,28,35,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-27,31,20,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-28,27,14,1,NA,TRUE,NA,NA,NA
"Томская область",2020-05-29,23,42,3,NA,TRUE,NA,NA,NA
"Томская область",2020-05-30,22,28,0,NA,TRUE,NA,NA,NA
"Томская область",2020-05-31,21,16,0,NA,TRUE,NA,NA,NA
"Томская область",2020-06-01,28,3,0,NA,TRUE,NA,NA,NA
"Томская область",2020-06-02,23,14,0,NA,TRUE,NA,NA,NA
"Томская область",2020-06-03,26,19,0,NA,TRUE,NA,NA,NA
"Томская область",2020-06-04,32,26,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-18,1,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-19,1,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-20,2,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-26,1,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-28,2,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-29,1,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-30,1,0,0,NA,NA,NA,NA,NA
"Новосибирская область",2020-03-31,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-01,1,2,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-02,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-03,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-04,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-05,1,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-06,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-07,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-08,2,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-09,5,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-10,3,6,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-11,7,2,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-12,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-13,8,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-14,0,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-15,17,1,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-16,11,3,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-17,12,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-18,10,2,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-19,22,0,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-20,24,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-21,3,0,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-22,16,4,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-23,17,3,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-24,41,1,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-25,38,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-26,58,15,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-27,42,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-28,60,14,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-29,29,10,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-04-30,35,15,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-01,55,2,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-02,43,25,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-03,51,14,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-04,61,31,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-05,65,29,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-06,63,5,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-07,67,56,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-08,73,22,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-09,76,44,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-10,75,1,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-11,71,7,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-12,55,24,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-13,74,66,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-14,76,51,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-15,71,71,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-16,64,84,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-17,70,28,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-18,71,28,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-19,76,26,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-20,77,38,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-21,76,43,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-22,79,53,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-23,83,56,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-24,81,9,2,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-25,89,0,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-26,87,1,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-27,97,10,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-28,96,53,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-29,103,62,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-30,109,72,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-05-31,104,30,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-06-01,105,10,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-06-02,106,85,1,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-06-03,102,21,0,NA,TRUE,NA,NA,NA
"Новосибирская область",2020-06-04,104,27,2,NA,TRUE,NA,NA,NA
"Алтайский край",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Алтайский край",2020-03-15,0,0,0,NA,NA,NA,NA,NA
